"","name","state","state_code.x","type","degree_length","room_and_board","in_state_tuition","in_state_total","out_of_state_tuition","out_of_state_total","total_enrollment","rank","early_career_pay","mid_career_pay","make_world_better_percent","stem_percent","matched","degree_type","cash_monitoring","pred_degree_type","highest_degree","type_school","ST_FIPS","REGION","LOCALE","hbcu","pbi","annhi","tribal","AANAPII","his","nanti","men_only","women_only","admission_rate","sat_avg","distance_only","netprice_lowincome","tuit_fte","inexp_fte","avg_fac_salary","pct_ft_fac","pct_pell","C150_POOLED","age_entry","first_gen","med_fam_inc","pct_grad_degree","pct_domestic","median_hh_income","poverty_rate","unemployment_rate","Women","American Indian / Alaska Native","Asian","Black","Hispanic","Native Hawaiian / Pacific Islander","White","Two Or More Races","Unknown","Non-Resident Foreign","Total Minority"
"483","Philander Smith College","Arkansas","AR","Private","4 Year",8250,12414,20664,12414,20664,567,19,34600,61200,NA,26,"Philander Smith College","3",0,3,3,2,5,"5","12","1","0","0","0","0","0","0","0","0",NA,NA,"0","14449","5613","5287","5891","1","0.7547","0.3036",21.86079183,0.430340557,18743,6.199999809,0.430340557,"45434.78","16.47999954","5.079999924",363,1,3,512,2,1,3,11,0,34,530
"484","Pittsburg State University","Kansas","KS","Public","4 Year",7778,7298,15076,18642,26420,7479,8,47100,84900,51,8,"Pittsburg State University","3",0,3,4,1,20,"4","32","0","0","0","0","0","0","0","0","0",0.936371841,1070,"0","10593","4857","6677","7427","0.6674","0.3254","0.5249",21.67353807,0.323223178,49467,7.400000095,0.323223178,"50242.27","8.289999962","2.819999933",3787,104,56,273,312,10,5812,333,31,548,1088
"485","Plymouth State University","New Hampshire","NH","Public","4 Year",11100,14099,25199,22769,33869,4855,12,47000,82200,50,6,"Plymouth State University","3",0,3,4,1,33,"1","33","0","0","0","0","0","0","0","0","0",0.916715286,NA,"0","16158","10628","10088","8730","0.4758","0.2913","0.5504",19.99052133,0.270225188,73031.5,11.10000038,0.270225188,"74160.31","4.309999943","2.549999952",2524,13,100,101,122,0,3785,61,547,126,397
"486","Pomona College","California","CA","Private","4 Year",16716,52780,69496,52780,69496,1650,13,63800,117200,47,37,"Pomona College","3",0,3,3,2,6,"8","21","0","0","0","0","0","0","0","0","0",0.066351119,1520,"0","2872","21561","40275","13749","0.9417","0.2138","0.9352",19.43018868,0.299180328,42689,14.65999985,0.299180328,"76544.99","8.569999695","3.559999943",838,4,213,109,232,2,702,122,112,154,682
"487","Portland State University","Oregon","OR","Public","4 Year",10428,9105,19533,27060,37488,27696,12,50800,90500,48,16,"Portland State University","3",0,3,4,1,41,"8","11","0","0","0","0","1","0","0","0","0",0.984254264,1099,"0","12082","10003","9642","10304","0.5443","0.3922","0.5154",25.95332158,0.391093011,25986,10.81000042,0.391093011,"62889.32","7.110000134","4.070000172",14811,376,2024,886,2664,164,16493,1314,1446,2329,7428
"488","Prairie View A&M University","Texas","TX","Public","4 Year",8925,10533,19458,24843,33768,8429,17,57800,99400,65,22,"Prairie View A & M University","3",0,3,4,1,48,"6","32","1","0","0","0","0","0","0","0","0",0.770028136,966,"0","12180","6615","8131","8308","0.8695","0.6444","0.3947",20.85173135,0.334909378,28812,6.570000172,0.334909378,"57579.55","12.84000015","4.579999924",5159,25,243,7087,229,8,401,58,169,209,7650
"489","Presbyterian College","South Carolina","SC","Private","4 Year",10480,38660,49140,38660,49140,1460,6,48800,89900,57,14,"Presbyterian College","3",0,3,4,2,45,"5","32","0","0","0","0","0","0","0","0","0",0.709775967,1123,"0","19239","18120","10884","8140","1","0.2929","0.6145",19.57919622,0.197560976,60702,9.619999886,0.197560976,"62666.83","8.140000343","3.220000029",845,4,45,199,28,1,1080,23,10,70,300
"490","Prescott College","Arizona","AZ","Private","4 Year",7700,31485,39185,31485,39185,848,7,41200,73500,69,0,"Prescott College","3",0,3,4,2,4,"6","13","0","0","0","0","0","0","0","0","0",0.993197279,NA,"0","7027","13202","6227","5070","0.359","0.4455","0.4474",27.98067633,0.231958763,26676,12.19999981,0.231958763,"62739.99","8.479999542","3.230000019",568,22,12,24,21,2,638,39,62,28,120
"491","Princeton University","New Jersey","NJ","Private","4 Year",16290,49330,65620,49330,65620,8088,2,75200,139400,48,48,"Princeton University","3",0,3,4,2,34,"2","13","0","0","0","0","0","0","0","0","0",0.043802027,1517,"0","5655","13290","70945","21673","0.8398","0.2162","0.9779",19.25682183,0.27739726,37036,15.68000031,0.27739726,"81428.25","6.769999981","3.529999971",3669,10,1282,474,571,7,3494,281,277,1692,2625
"492","Principia College","Illinois","IL","Private","4 Year",11610,29470,41080,29470,41080,NA,17,52600,94900,56,19,"Principia College",NA,0,3,3,2,17,"3","41","0","0","0","0","0","0","0","0","0",0.84057971,1138,"0",NA,"8606","37206","8112","1","0","0.794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","Providence College","Rhode Island","RI","Private","4 Year",14700,50390,65090,50390,65090,4533,3,58900,106900,44,11,"Providence College","3",0,3,4,2,44,"1","12","0","0","0","0","0","0","0","0","0",0.579836463,1246,"0","19139","30400","13015","11080","0.6687","0.1456","0.8699",20.06386293,0.146440129,121852.5,14.06000042,0.146440129,"83293.65","4.889999866","2.74000001",2533,8,51,189,318,9,3509,77,275,97,652
"494","Purdue University","Indiana","IN","Public","4 Year",10030,9992,20022,28794,38824,NA,4,60900,110000,48,38,"Purdue University-Main Campus","3",0,3,4,1,18,"3","13","0","0","0","0","0","0","0","0","0",0.688101487,1328,"0","3423","17037","17569","12911","0.9674","0.15","0.8273",19.96979249,0.185381069,81833.5,9.81000042,0.185381069,"68624.95","5.239999771","2.869999886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","Queens University of Charlotte","North Carolina","NC","Private","4 Year",10860,34684,45544,34684,45544,2248,9,49400,86600,48,9,"Queens University of Charlotte","3",0,3,4,2,37,"5","11","0","0","0","0","0","0","0","0","0",0.691978304,1159,"0","24367","14768","8969","7925","0.4667","0.2677","0.6085",23.4031339,0.219033233,53591.5,9.18999958,0.219033233,"69597.25","6.420000076","3.150000095",1580,9,54,385,120,1,1275,27,244,133,596
"496","Quinnipiac University","Connecticut","CT","Private","4 Year",14540,47960,62500,47960,62500,9035,10,55900,97700,46,10,"Quinnipiac University","3",0,3,4,2,9,"1","21","0","0","0","0","0","0","0","0","0",0.881249205,NA,"0","30168","26605","14938","11292","0.3769","0.1533","0.7824",20.07064846,0.199360341,106325.5,14.10000038,0.199360341,"87986.1","4.059999943","2.569999933",5574,20,291,463,694,6,6864,140,356,201,1614
"497","Radford University","Virginia","VA","Public","4 Year",9406,11210,20616,22845,32251,9798,22,48900,82900,53,10,"Radford University","3",0,3,4,1,51,"5","23","0","0","0","0","0","0","0","0","0",0.953148525,1054,"0","12601","8196","11883","8887","0.7091","0.3729","0.5498",20.57847876,0.314363885,54745,10.30000019,0.314363885,"67375.29","6.239999771","2.460000038",5644,27,143,1101,499,20,7366,435,123,84,2225
"498","Ramapo College of New Jersey","New Jersey","NJ","Public","4 Year",12450,14374,26824,23715,36165,6003,15,51600,95200,41,12,"Ramapo College of New Jersey","3",0,3,4,1,34,"2","21","0","0","0","0","0","0","0","0","0",0.701010101,1197,"0","7533","9527","10875","11250","1","0.2764","0.7198",21.26893939,0.312886598,68011,11.14000034,0.312886598,"88597.61","4.690000057","3.039999962",3359,16,377,319,781,11,3870,70,462,97,1574
"499","Randolph College","Virginia","VA","Private","4 Year",13580,39585,53165,39585,53165,693,19,47000,86100,50,23,"Randolph College","3",0,3,4,2,51,"5","13","0","0","0","0","0","0","0","0","0",0.937984496,1071,"0","19220","14797","17660","8190","1","0.3858","0.56",20.1779661,0.262686567,61543,11.01000023,0.262686567,"68832.25","6.860000134","2.970000029",442,4,20,74,31,0,471,24,0,69,153
"500","Reed College","Oregon","OR","Private","4 Year",14210,56340,70550,56340,70550,1394,3,56100,104900,44,26,"Reed College","3",0,3,4,2,41,"8","11","0","0","0","0","0","0","0","0","0",0.438088445,NA,"0","12553","36939","27013","10099","0.9897","0.1127","0.7441",19.42663044,NA,93231,15.35999966,NA,"71777.6","7.170000076","3.480000019",745,4,80,26,146,3,813,113,94,115,372
"501","Regis University","Colorado","CO","Private","4 Year",11560,36810,48370,36810,48370,9208,8,55500,94800,58,13,"Regis University","3",0,3,4,2,8,"7","11","0","0","0","0","0","1","0","0","0",0.813727135,1174,"0","19500","17297","8320","7471","0.4244","0.224","0.6439",27.83465819,0.36,42833,11.05000019,0.36,"74280.35","5.480000019","2.849999905",5834,57,428,521,1392,21,5654,234,793,108,2653
"502","Rensselaer Polytechnic Institute","New York","NY","Private","4 Year",15260,53880,69140,53880,69140,6835,6,71300,134100,49,78,"Rensselaer Polytechnic Institute","3",0,3,4,2,36,"2","13","0","0","0","0","0","0","0","0","0",0.530174877,1450,"0","18465","30746","17153","13262","0.8689","0.1789","0.8553",19.57259615,0.137450199,96975.5,12.78999996,0.137450199,"74851.88","5.860000134","3.049999952",2078,6,629,182,439,3,3913,386,131,1146,1645
"503","Rhode Island College","Rhode Island","RI","Public","4 Year",11829,8929,20758,21692,33521,8641,9,47200,83500,52,5,"Rhode Island College","3",0,3,4,1,44,"1","21","0","0","0","0","0","0","0","0","0",0.848273942,NA,"0","8116","8476","10706","11097","1","0.4368","0.4581",22.42789458,0.447087211,35669,8.670000076,0.447087211,"61569.63","8.670000076","3.480000019",5961,32,249,639,1153,10,5618,144,781,15,2227
"504","Rhode Island School of Design","Rhode Island","RI","Private","4 Year",13400,50960,64360,50960,64360,2449,4,55500,100600,39,0,"Rhode Island School of Design","3",0,3,4,2,44,"1","12","0","0","0","0","0","0","0","0","0",0.186840995,1399,"0","24390","43760","20946","10505","0.3922","0.1809","0.8746",19.88551402,0.105515588,81183.5,17.46999931,0.105515588,"80568.35","6.710000038","3.140000105",1627,3,386,50,189,2,778,86,234,721,716
"505","Rhodes College","Tennessee","TN","Private","4 Year",11403,47890,59293,47890,59293,2054,2,51900,97800,46,25,"Rhodes College","3",0,3,4,2,47,"5","11","0","0","0","0","0","0","0","0","0",0.568822866,1388,"0","14758","15787","15138","8795","0.8489","0.1538","0.8363",19.37176938,0.127789047,108000,13.72999954,0.127789047,"73395.81","7.130000114","2.859999895",1189,6,133,128,73,0,1547,62,46,59,402
"506","Rice University","Texas","TX","Private","4 Year",14000,47350,61350,47350,61350,6621,1,71000,129500,50,45,"Rice University","3",0,3,4,2,48,"6","11","0","0","0","0","0","0","0","0","0",0.094841592,1534,"0","5724","26779","46286","16699","0.8037","0.1597","0.9326",19.56872038,0.144758735,65041,14.21000004,0.144758735,"77707.58","7.420000076","3.109999895",2849,5,1102,340,746,6,2474,222,168,1558,2421
"507","Rider University","New Jersey","NJ","Private","4 Year",14700,41310,56010,41310,56010,5294,8,51600,99000,47,5,"Rider University","3",0,3,4,2,34,"2","21","0","0","0","0","0","0","0","0","0",0.819474463,1194,"0","16452","20221","13607","11180","0.4263","0.3333","0.6301",20.58176796,0.294011976,65207.5,12.11999989,0.294011976,"85423.56","4.449999809","3.099999905",3184,8,235,529,528,8,3367,118,282,219,1426
"508","Ripon College","Wisconsin","WI","Private","4 Year",8400,43808,52208,43808,52208,840,10,46300,89600,60,26,"Ripon College","3",0,3,3,2,55,"3","32","0","0","0","0","0","0","0","0","0",0.797666935,1153,"0","12964","13178","11051","7584","0.9677","0.3676","0.6464",19.53562005,0.280802292,75858,7.21999979,0.280802292,"66802.94","4.559999943","2.869999886",448,2,12,19,40,0,703,15,19,30,88
"509","Rivier University","New Hampshire","NH","Private","4 Year",12526,31790,44316,31790,44316,NA,8,49500,85100,58,41,"Rivier University","3",0,3,4,2,33,"1","13","0","0","0","0","0","0","0","0","0",0.836779108,NA,"0","19341","15487","8081","7312","0.2588","0.2793","0.5808",24.16795866,0.373579546,62990,10.22000027,0.373579546,"78345.46","4.349999905","2.470000029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Roanoke College","Virginia","VA","Private","4 Year",13690,44030,57720,44030,57720,2050,20,48500,85100,53,18,"Roanoke College","3",0,3,3,2,51,"5","22","0","0","0","0","0","0","0","0","0",0.8037553,1166,"0","19614","15762","9592","7734","0.8421","0.2495","0.6969",19.86682809,0.206590621,82237.5,12.18999958,0.206590621,"74630.57","4.739999771","2.25999999",1223,7,30,110,76,2,1681,85,0,59,310
"511","Rockhurst University","Missouri","MO","Private","4 Year",10200,37590,47790,37590,47790,3002,7,54000,92500,59,11,"Rockhurst University","3",0,3,4,2,29,"4","11","0","0","0","0","0","0","0","0","0",0.666570188,1139,"0","16119","16253","7398","7434","0.6132","0.201","0.7332",20.79452055,0.206070288,85260,10.40999985,0.206070288,"68699.32","5.78000021","2.680000067",1737,5,91,146,143,3,2265,79,237,33,467
"512","Rocky Mountain College","Montana","MT","Private","4 Year",8330,28512,36842,28512,36842,1007,5,46000,82900,59,12,"Rocky Mountain College","3",0,3,4,2,30,"7","12","0","0","0","0","0","0","0","0","0",0.806590258,1097,"0","15528","17586","10510","6690","0.8605","0.3325","0.5279",21.02443992,0.315334773,62012,6.579999924,0.315334773,"51454.11","10.97999954","4.039999962",487,21,10,32,18,5,784,67,23,47,153
"513","Roger Williams University","Rhode Island","RI","Private","4 Year",15890,34522,50412,34522,50412,4884,8,52900,92700,48,12,"Roger Williams University","3",0,3,4,2,44,"1","21","0","0","0","0","0","0","0","0","0",0.90983707,NA,"0","35229","20654","15533","12483","0.375","0.1601","0.6943",20.54638619,0.196590909,103564.5,13.77999973,0.196590909,"84094.11","4.210000038","2.579999924",2470,42,107,117,238,3,3496,4,634,243,511
"514","Rogers State University","Oklahoma","OK","Public","4 Year",8616,6870,15486,15210,23826,4030,22,41400,73800,48,11,"Rogers State University","3",0,3,4,1,40,"6","31","0","0","0","0","0","0","1","0","0",NA,NA,"0","11307","5482","4959","5649","0.5297","0.4165","0.2482",24.16318205,0.425519955,32701,5.400000095,0.425519955,"50487.79","9.529999733","2.920000076",2518,510,49,94,181,4,2412,709,15,56,1547
"515","Rollins College","Florida","FL","Private","4 Year",14735,49760,64495,49760,64495,3207,18,49000,87000,53,7,"Rollins College","3",0,3,4,2,12,"5","21","0","0","0","0","0","0","0","0","0",0.486859317,NA,"0","14884","20478","10610","9662","0.7483","0.1912","0.759",22.0975,0.237532808,43978,11.23999977,0.237532808,"69363.5","6.369999886","2.910000086",1880,9,95,197,487,2,2026,91,78,222,881
"516","Rose-Hulman Institute of Technology","Indiana","IN","Private","4 Year",14766,49871,64637,49871,64637,2388,1,75000,135800,51,96,"Rose-Hulman Institute of Technology","3",0,3,4,2,18,"3","13","0","0","0","0","0","0","0","0","0",0.774029982,1385,"0","28643","26959","20325","11162","0.9746","0.1242","0.8487",19.57673667,0.143801653,105358,9.170000076,0.143801653,"67724.52","5.480000019","2.849999905",537,3,82,57,68,2,1720,90,77,289,302
"517","Rowan University","New Jersey","NJ","Public","4 Year",12552,13697,26249,22339,34891,14778,20,51100,91200,43,21,"Rowan University","3",0,3,4,1,34,"2","21","0","0","0","0","0","0","0","0","0",0.837721932,1181,"0","16581","12870","13194","9222","0.5032","0.3155","0.6833",21.42657891,0.350826376,61093,8.25,0.350826376,"76692.58","5.760000229","3.700000048",7430,35,814,1342,1301,13,10205,317,595,156,3822
"518","Rush University","Illinois","IL","Private","4 Year",NA,24900,24900,24900,24900,2457,5,63500,107600,88,6,"Rush University","3",0,3,4,2,17,"3","11","0","0","0","0","0","0","0","0","0",NA,NA,"0",NA,"30630","15489","11023","0.6652","0.3654",NA,27.6741573,0.472972973,30382,13.60999966,0.472972973,"76900.3","6.460000038","3.24000001",1797,6,337,159,196,3,1645,29,82,0,730
"519","Rust College","Mississippi","MS","Private","4 Year",4300,9900,14200,9900,14200,963,13,34800,62400,76,32,"Rust College","3",0,3,3,2,28,"5","32","1","0","0","0","0","0","0","0","0",0.376006133,NA,"0","8005","8739","5476","3915","0.7333","0.8379","0.2309",20.43741007,0.459965928,15801,4.889999866,0.459965928,"41256.82","20.53000069","6.039999962",563,0,2,924,0,0,4,0,0,33,926
"520","Rutgers University","New Jersey","NJ","Public","4 Year",12706,14974,27680,31282,43988,NA,4,59800,111000,42,29,"Rutgers University-New Brunswick","3",0,3,4,1,34,"2","13","0","0","0","0","0","0","0","0","0",0.718203365,1332,"0","7691","14239","15585","12750","0.5775","0.2853","0.8409",21.83594444,0.345829486,43359.5,11.73999977,0.345829486,"82669.68","6.019999981","3.529999971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Rutgers, The State University of New Jersey: Camden Campus","New Jersey","NJ","Public","4 Year",12336,14835,27171,30613,42949,NA,17,51100,93900,50,9,"Rutgers University-Camden","3",0,3,4,1,34,"2","13","0","0","0","0","1","0","0","0","0",0.718203365,1332,"0","8709","14576","13455","12586","0.4612","0.474","0.6797",21.83594444,0.345829486,43359.5,11.73999977,0.345829486,"82669.68","6.019999981","3.529999971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Rutgers, The State University of New Jersey: Newark Campus","New Jersey","NJ","Public","4 Year",13536,14409,27945,30717,44253,NA,6,57900,101800,52,11,"Rutgers University-Newark","3",0,3,4,1,34,"2","11","0","0","0","0","1","1","0","0","0",0.718203365,1332,"0","9332","19488","14245","14472","0.6178","0.5583","0.6502",21.83594444,0.345829486,43359.5,11.73999977,0.345829486,"82669.68","6.019999981","3.529999971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Sacred Heart University","Connecticut","CT","Private","4 Year",15310,41420,56730,41420,56730,7781,9,55000,100500,46,15,"Sacred Heart University","3",0,3,4,2,9,"1","21","0","0","0","0","0","0","0","0","0",0.661217721,NA,"0","36827","23555","9442","9703","0.3349","0.1652","0.7301",20.50951087,0.22906641,106612,13.5,0.22906641,"87263.76","4.690000057","2.799999952",5188,14,174,361,497,11,5262,89,1019,354,1146
"524","Saginaw Valley State University","Michigan","MI","Public","4 Year",10186,10308,20494,24215,34401,9829,25,46400,82200,54,12,"Saginaw Valley State University","3",0,3,4,1,26,"3","22","0","0","0","0","0","0","0","0","0",0.778097983,1069,"0","11405","9144","7945","8302","0.4645","0.3192","0.4512",21.6174812,0.328671329,52670.5,5.789999962,0.328671329,"57827.75","7.730000019","3.890000105",5804,32,72,950,336,4,7035,162,606,632,1556
"525","Saint Anselm College","New Hampshire","NH","Private","4 Year",14500,41200,55700,41200,55700,1968,2,56400,100300,59,11,"Saint Anselm College","3",0,3,3,2,33,"1","22","0","0","0","0","0","0","0","0","0",0.775892189,1234,"0","24786","17619","12724","8765","0.7391","0.1129","0.805",19.58382878,0.130806846,123136,12.89999962,0.130806846,"81185.61","4.320000172","2.420000076",1186,3,12,36,57,2,1570,34,242,12,144
"526","Saint Cloud State University","Minnesota","MN","Public","4 Year",8900,8912,17812,17146,26046,NA,11,51600,91600,50,15,"Saint Cloud State University","3",0,3,4,1,27,"4","13","0","0","0","0","0","0","0","0","0",0.943235572,1085,"0","11093","6096","9690","9937","0.6337","0.2391","0.4605",21.92901619,0.267662399,51641,6.619999886,0.267662399,"66422.48","4.599999905","2.720000029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Saint Joseph's College of Maine","Maine","ME","Private","4 Year",13680,35650,49330,35650,49330,2933,7,46900,84300,60,2,"Saint Joseph's College of Maine","3",0,3,4,2,23,"1","41","0","0","0","0","0","0","0","0","0",0.805760709,1125,"0","26133","13746","7497","6127","0.9841","0.2137","0.6369",22.7593361,0.305309735,71346,9.020000458,0.305309735,"63952.22","6.070000172","2.769999981",2082,13,39,96,63,1,1843,0,878,0,212
